(2024-08-17 10:44:53,045) [INFO] ARA: init started ...
(2024-11-02 15:35:50,432) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:35:50,432) [INFO] muting instrument: 1
(2024-11-02 15:35:50,432) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:35:50,433) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, True, False, True, True, True, False, False]
(2024-11-02 15:35:50,433) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:35:50,433) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, True, False, True, True, True, False, False]
(2024-11-02 15:35:50,433) [INFO] instrument press detected: 2; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:35:50,433) [INFO] muting instrument: 2
(2024-11-02 15:35:50,433) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:35:50,433) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, True, True, True, True, True, False, False]
(2024-11-02 15:35:50,433) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:35:50,433) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, True, True, True, True, True, False, False]
(2024-11-02 15:35:55,731) [INFO] instrument press detected: 7; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:35:55,731) [INFO] muting instrument: 7
(2024-11-02 15:35:55,731) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:35:55,731) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, True, True, True, True, True, False, True]
(2024-11-02 15:35:55,731) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:35:55,731) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, True, True, True, True, True, False, True]
(2024-11-02 15:35:55,731) [INFO] instrument press detected: 6; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:35:55,731) [INFO] muting instrument: 6
(2024-11-02 15:35:55,731) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:35:55,731) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, True, True, True, True, True, True, True]
(2024-11-02 15:35:55,731) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:35:55,731) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, True, True, True, True, True, True, True]
(2024-11-02 15:36:17,800) [INFO] selected track changed: Kick Bass
(2024-11-02 15:36:23,559) [INFO] selected track changed: Process
(2024-11-02 15:36:35,313) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:36:35,313) [INFO] muting instrument: 1
(2024-11-02 15:36:35,313) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:36:35,313) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, True, True, True, True, True, True]
(2024-11-02 15:36:35,314) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:36:35,314) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, True, True, True, True, True, True]
(2024-11-02 15:36:48,401) [INFO] instrument press detected: 7; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:36:48,401) [INFO] muting instrument: 7
(2024-11-02 15:36:48,402) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:36:48,402) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, True, True, True, True, True, False]
(2024-11-02 15:36:48,402) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:36:48,402) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, True, True, True, True, True, False]
(2024-11-02 15:37:06,092) [INFO] instrument press detected: 2; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:06,092) [INFO] muting instrument: 2
(2024-11-02 15:37:06,092) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:06,092) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, False, True, True, True, True, False]
(2024-11-02 15:37:06,093) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:06,093) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, False, True, True, True, True, False]
(2024-11-02 15:37:14,332) [INFO] toggled step 13 for instrument 2
(2024-11-02 15:37:15,862) [INFO] instrument press detected: 3; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:15,862) [INFO] muting instrument: 3
(2024-11-02 15:37:15,862) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:15,862) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, False, False, True, True, True, False]
(2024-11-02 15:37:15,863) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:15,863) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, False, False, True, True, True, False]
(2024-11-02 15:37:30,312) [INFO] instrument press detected: 4; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:30,313) [INFO] muting instrument: 4
(2024-11-02 15:37:30,313) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:30,313) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, False, False, False, True, True, False]
(2024-11-02 15:37:30,313) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:30,313) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, False, False, False, True, True, False]
(2024-11-02 15:37:31,583) [INFO] instrument press detected: 5; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:31,583) [INFO] muting instrument: 5
(2024-11-02 15:37:31,583) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:31,583) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, False, False, False, False, True, False]
(2024-11-02 15:37:31,583) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:31,583) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, False, False, False, False, True, False]
(2024-11-02 15:37:31,872) [INFO] instrument press detected: 6; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:31,872) [INFO] muting instrument: 6
(2024-11-02 15:37:31,872) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:31,872) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, False, False, False, False, False, False]
(2024-11-02 15:37:31,872) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:31,872) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [True, False, False, False, False, False, False, False]
(2024-11-02 15:37:33,972) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:33,973) [INFO] muting instrument: 0
(2024-11-02 15:37:33,973) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:33,973) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:37:33,973) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:33,973) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:37:35,252) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:35,252) [INFO] selected instrument: 0, updating leds
(2024-11-02 15:37:35,252) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:35,252) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:37:35,253) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:35,253) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:37:35,943) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:35,943) [INFO] selected instrument: 1, updating leds
(2024-11-02 15:37:35,943) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:35,943) [INFO] instruments: [False, True, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:37:35,943) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:35,943) [INFO] instruments: [False, True, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:37:36,742) [INFO] instrument press detected: 2; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:36,742) [INFO] selected instrument: 2, updating leds
(2024-11-02 15:37:36,742) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:36,742) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:37:36,742) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:36,742) [INFO] instruments: [False, False, True, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:37:37,122) [INFO] instrument press detected: 3; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:37,122) [INFO] selected instrument: 3, updating leds
(2024-11-02 15:37:37,122) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:37,122) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:37:37,122) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:37,122) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:37:39,872) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:39,873) [INFO] muting instrument: 0
(2024-11-02 15:37:39,873) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:39,873) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, False, False, False, False, False, False, False]
(2024-11-02 15:37:39,873) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:39,873) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, False, False, False, False, False, False, False]
(2024-11-02 15:37:40,132) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:40,132) [INFO] muting instrument: 1
(2024-11-02 15:37:40,132) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:40,132) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, True, False, False, False, False, False, False]
(2024-11-02 15:37:40,132) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:40,132) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, True, False, False, False, False, False, False]
(2024-11-02 15:37:40,372) [INFO] instrument press detected: 2; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:40,372) [INFO] muting instrument: 2
(2024-11-02 15:37:40,372) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:40,372) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, True, True, False, False, False, False, False]
(2024-11-02 15:37:40,372) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:40,372) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, True, True, False, False, False, False, False]
(2024-11-02 15:37:40,652) [INFO] instrument press detected: 4; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:40,652) [INFO] muting instrument: 4
(2024-11-02 15:37:40,652) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:40,652) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, True, True, False, True, False, False, False]
(2024-11-02 15:37:40,652) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:40,652) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, True, True, False, True, False, False, False]
(2024-11-02 15:37:40,912) [INFO] instrument press detected: 5; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:40,912) [INFO] muting instrument: 5
(2024-11-02 15:37:40,912) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:40,912) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, True, True, False, True, True, False, False]
(2024-11-02 15:37:40,912) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:40,912) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, True, True, False, True, True, False, False]
(2024-11-02 15:37:41,152) [INFO] instrument press detected: 6; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:41,152) [INFO] muting instrument: 6
(2024-11-02 15:37:41,153) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:41,153) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, True, True, False, True, True, True, False]
(2024-11-02 15:37:41,153) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:41,153) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, True, True, False, True, True, True, False]
(2024-11-02 15:37:41,372) [INFO] instrument press detected: 7; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:41,372) [INFO] muting instrument: 7
(2024-11-02 15:37:41,372) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:41,372) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, True, True, False, True, True, True, True]
(2024-11-02 15:37:41,372) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:41,372) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, True, True, False, True, True, True, True]
(2024-11-02 15:37:44,063) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:44,063) [INFO] muting instrument: 1
(2024-11-02 15:37:44,063) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:44,063) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, False, True, False, True, True, True, True]
(2024-11-02 15:37:44,063) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:44,063) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [True, False, True, False, True, True, True, True]
(2024-11-02 15:37:44,101) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:44,102) [INFO] muting instrument: 0
(2024-11-02 15:37:44,102) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:44,102) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [False, False, True, False, True, True, True, True]
(2024-11-02 15:37:44,102) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:44,102) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [False, False, True, False, True, True, True, True]
(2024-11-02 15:37:44,633) [INFO] instrument press detected: 2; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:44,634) [INFO] muting instrument: 2
(2024-11-02 15:37:44,634) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:44,634) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [False, False, False, False, True, True, True, True]
(2024-11-02 15:37:44,634) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:44,634) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [False, False, False, False, True, True, True, True]
(2024-11-02 15:37:45,992) [INFO] instrument press detected: 6; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:45,992) [INFO] muting instrument: 6
(2024-11-02 15:37:45,992) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:45,992) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [False, False, False, False, True, True, False, True]
(2024-11-02 15:37:45,992) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:45,992) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [False, False, False, False, True, True, False, True]
(2024-11-02 15:37:46,133) [INFO] instrument press detected: 7; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:46,133) [INFO] muting instrument: 7
(2024-11-02 15:37:46,133) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:46,133) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [False, False, False, False, True, True, False, False]
(2024-11-02 15:37:46,133) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:46,133) [INFO] instruments: [False, False, False, True, False, False, False, False], mutted: [False, False, False, False, True, True, False, False]
(2024-11-02 15:37:47,862) [INFO] instrument press detected: 5; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:47,862) [INFO] selected instrument: 5, updating leds
(2024-11-02 15:37:47,862) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:47,862) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, False, False, True, True, False, False]
(2024-11-02 15:37:47,862) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:47,862) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, False, False, True, True, False, False]
(2024-11-02 15:37:50,092) [INFO] toggled step 6 for instrument 5
(2024-11-02 15:37:50,101) [INFO] toggled step 3 for instrument 5
(2024-11-02 15:37:50,772) [INFO] toggled step 0 for instrument 5
(2024-11-02 15:37:51,732) [INFO] instrument press detected: 5; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:37:51,732) [INFO] muting instrument: 5
(2024-11-02 15:37:51,733) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:51,733) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, False, False, True, False, False, False]
(2024-11-02 15:37:51,733) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:37:51,733) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, False, False, True, False, False, False]
(2024-11-02 15:37:54,483) [INFO] toggled step 0 for instrument 5
(2024-11-02 15:37:54,483) [INFO] toggled step 0 for instrument 5
(2024-11-02 15:37:55,403) [INFO] toggled step 0 for instrument 5
(2024-11-02 15:37:55,403) [INFO] toggled step 0 for instrument 5
(2024-11-02 15:37:56,281) [INFO] toggled step 0 for instrument 5
(2024-11-02 15:37:57,283) [INFO] toggled step 2 for instrument 5
(2024-11-02 15:37:57,542) [INFO] toggled step 1 for instrument 5
(2024-11-02 15:38:01,461) [INFO] instrument press detected: 3; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:38:01,462) [INFO] muting instrument: 3
(2024-11-02 15:38:01,462) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:01,462) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, False, True, True, False, False, False]
(2024-11-02 15:38:01,462) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:01,462) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, False, True, True, False, False, False]
(2024-11-02 15:38:01,482) [INFO] instrument press detected: 2; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:38:01,482) [INFO] muting instrument: 2
(2024-11-02 15:38:01,482) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:01,482) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, True, True, True, False, False, False]
(2024-11-02 15:38:01,482) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:01,482) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, True, True, True, False, False, False]
(2024-11-02 15:38:01,503) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:38:01,503) [INFO] muting instrument: 1
(2024-11-02 15:38:01,503) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:01,503) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, True, True, True, True, False, False, False]
(2024-11-02 15:38:01,503) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:01,503) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, True, True, True, True, False, False, False]
(2024-11-02 15:38:01,632) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:38:01,632) [INFO] muting instrument: 0
(2024-11-02 15:38:01,632) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:01,632) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [True, True, True, True, True, False, False, False]
(2024-11-02 15:38:01,632) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:01,632) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [True, True, True, True, True, False, False, False]
(2024-11-02 15:38:04,912) [INFO] toggled step 1 for instrument 5
(2024-11-02 15:38:04,912) [INFO] toggled step 1 for instrument 5
(2024-11-02 15:38:05,053) [INFO] toggled step 2 for instrument 5
(2024-11-02 15:38:05,054) [INFO] toggled step 2 for instrument 5
(2024-11-02 15:38:16,553) [INFO] toggled step 6 for instrument 5
(2024-11-02 15:38:16,554) [INFO] toggled step 6 for instrument 5
(2024-11-02 15:38:17,692) [INFO] toggled step 2 for instrument 5
(2024-11-02 15:38:17,692) [INFO] toggled step 2 for instrument 5
(2024-11-02 15:38:18,492) [INFO] toggled step 1 for instrument 5
(2024-11-02 15:38:18,492) [INFO] toggled step 1 for instrument 5
(2024-11-02 15:38:18,833) [INFO] toggled step 3 for instrument 5
(2024-11-02 15:38:18,834) [INFO] toggled step 3 for instrument 5
(2024-11-02 15:38:41,182) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:38:41,183) [INFO] muting instrument: 1
(2024-11-02 15:38:41,183) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:41,183) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [True, False, True, True, True, False, False, False]
(2024-11-02 15:38:41,183) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:41,183) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [True, False, True, True, True, False, False, False]
(2024-11-02 15:38:41,203) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:38:41,203) [INFO] muting instrument: 0
(2024-11-02 15:38:41,203) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:41,203) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, True, True, True, False, False, False]
(2024-11-02 15:38:41,203) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:41,203) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, True, True, True, False, False, False]
(2024-11-02 15:38:41,203) [INFO] instrument press detected: 2; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:38:41,203) [INFO] muting instrument: 2
(2024-11-02 15:38:41,203) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:41,203) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, False, True, True, False, False, False]
(2024-11-02 15:38:41,203) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:41,203) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, False, True, True, False, False, False]
(2024-11-02 15:38:56,481) [INFO] instrument press detected: 3; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:38:56,482) [INFO] muting instrument: 3
(2024-11-02 15:38:56,482) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:56,482) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, False, False, True, False, False, False]
(2024-11-02 15:38:56,482) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:56,482) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, False, False, True, False, False, False]
(2024-11-02 15:38:56,482) [INFO] instrument press detected: 4; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:38:56,482) [INFO] muting instrument: 4
(2024-11-02 15:38:56,482) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:56,482) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:38:56,482) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:38:56,482) [INFO] instruments: [False, False, False, False, False, True, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:39:18,253) [INFO] instrument press detected: 4; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:39:18,253) [INFO] selected instrument: 4, updating leds
(2024-11-02 15:39:18,253) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:39:18,253) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:39:18,254) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:39:18,254) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-11-02 15:39:19,052) [INFO] instrument press detected: 4; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 15:39:19,052) [INFO] muting instrument: 4
(2024-11-02 15:39:19,052) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:39:19,053) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, False, False, True, False, False, False]
(2024-11-02 15:39:19,053) [INFO] updating instrument leds, getting instruments
(2024-11-02 15:39:19,053) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [False, False, False, False, True, False, False, False]
(2024-11-02 15:40:10,314) [INFO] selected track changed: Peak
(2024-11-02 16:38:49,319) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:38:49,321) [INFO] muting instrument: 0
(2024-11-02 16:38:49,321) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:49,321) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, False, False, False, True, False, False, False]
(2024-11-02 16:38:49,321) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:49,321) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, False, False, False, True, False, False, False]
(2024-11-02 16:38:49,339) [INFO] instrument press detected: 1; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:38:49,340) [INFO] muting instrument: 1
(2024-11-02 16:38:49,340) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:49,340) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, True, False, False, True, False, False, False]
(2024-11-02 16:38:49,340) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:49,340) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, True, False, False, True, False, False, False]
(2024-11-02 16:38:49,379) [INFO] instrument press detected: 2; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2dcd4e4d0>
(2024-11-02 16:38:49,379) [INFO] muting instrument: 2
(2024-11-02 16:38:49,379) [INFO] updating instrument leds, getting instruments
(2024-11-02 16:38:49,379) [INFO] instruments: [False, False, False, False, True, False, False, False], mutted: [True, True, True, False, True, False, False, False]
